,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
4048,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4049,U001,0200769623,WAL-MAR corp,2020-04-21 05:48:43,2020.0,1930654392.0,2020-03-18 00:00:00,2020-04-02 00:00:00,2020-03-18 00:00:00,NAH4,13928.53,16-30
4050,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4051,U001,0200763489,GENERAL corporation,2020-03-20 08:47:17.658203125,2020.0,1930599786.0,2020-03-05 00:00:00,2020-03-20 00:00:00,2020-03-05 00:00:00,NAA8,14296.46,0-15
4052,U001,CCU013,KRAFT F llc,2020-03-31 22:23:42.750000,2020.0,1930567564.0,2020-02-29 00:00:00,2020-02-29 00:00:00,2020-02-29 00:00:00,NAX2,3462.95,31-45
4053,U001,0200741174,M B  us,2020-04-16 16:32:40.281250,2020.0,1930715600.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAA8,8419.57,0-15
4054,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4055,U001,200739006,AL co,2020-03-21 08:16:33.890625,2020.0,1930582327.0,2020-03-05 00:00:00,2020-03-20 00:00:00,2020-03-05 00:00:00,NAA8,15039.16,0-15
4056,U001,0200759878,SA trust,2020-04-18 13:09:16.718750,2020.0,1930738111.0,2020-04-03 00:00:00,2020-04-18 00:00:00,2020-04-03 00:00:00,NAH4,20770.57,0-15
4057,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4058,U001,0200744019,TARG corporation,2020-05-11 15:31:11.046875,2020.0,1930826732.0,2020-04-25 00:00:00,2020-05-10 00:00:00,2020-04-25 00:00:00,NAA8,38356.41,0-15
4059,U001,0200353024,DECA systems,2020-05-29 07:36:12.843750,2020.0,1930876833.0,2020-05-07 00:00:00,2020-05-24 00:00:00,2020-05-01 00:00:00,NAM4,264.72,0-15
4060,U001,0200769623,WAL-MAR foundation,2020-04-12 07:16:37.250000,2020.0,1930651794.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAH4,471.56,16-30
4061,U001,0200769623,WAL-MAR corporation,2020-05-03 15:53:04,2020.0,1930731309.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAH4,1792.66,16-30
4062,U001,0200769623,WAL-MAR foundation,2020-04-09 12:53:30.500000,2020.0,1930621748.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAH4,5401.64,16-30
4063,U001,0200769623,WAL-MAR corp,2020-05-05 18:59:17.875000,2020.0,1930745164.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAH4,5045.25,16-30
4064,U001,0200726979,BJ'S  co,2020-04-26 21:07:01.882812500,2020.0,1930780719.0,2020-04-11 00:00:00,2020-04-26 00:00:00,2020-04-11 00:00:00,NAA8,1935.12,0-15
4065,U001,0200769623,WAL-MAR foundation,2020-05-28 01:53:19.250000,2020.0,1930832607.0,2020-04-29 00:00:00,2020-05-14 00:00:00,2020-04-29 00:00:00,NAH4,61272.22,0-15
4066,CA02,140105686,SYSC us,2020-05-22 19:12:43.375000,2020.0,2960631653.0,2020-04-30 00:00:00,2020-05-18 00:00:00,2020-05-08 00:00:00,CA10,4641.896,0-15
4067,U001,0200769623,WAL-MAR systems,2020-05-31 23:21:34.250000,2020.0,1930837791.0,2020-04-29 00:00:00,2020-05-14 00:00:00,2020-04-29 00:00:00,NAH4,21746.36,16-30
4068,U001,0200776463,KROGE ,2020-03-20 17:51:05.187500,2020.0,1930594376.0,2020-03-03 00:00:00,2020-03-18 00:00:00,2020-03-03 00:00:00,NAA8,7887.0,0-15
4069,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4070,U001,0200769623,WAL-MAR trust,2020-04-11 17:10:30.625000,2020.0,1930629577.0,2020-03-10 00:00:00,2020-03-25 00:00:00,2020-03-10 00:00:00,NAH4,40440.19,16-30
4071,U001,0200762301,C&S WH foundation,2020-04-06 13:55:30.777343750,2020.0,1930685710.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAC6,18662.09,0-15
4072,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4073,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4074,U001,0200769623,WAL-MAR in,2020-04-30 22:31:51.500000,2020.0,1930718182.0,2020-03-31 00:00:00,2020-04-15 00:00:00,2020-03-31 00:00:00,NAH4,32730.33,16-30
4075,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4076,U001,0200769623,WAL-MAR in,2020-05-07 22:01:14.375000,2020.0,1930749698.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAH4,14607.94,16-30
4077,U001,0200439158,POST  llc,2020-05-03 06:05:06.656250,2020.0,1930789562.0,2020-04-17 00:00:00,2020-05-02 00:00:00,2020-04-17 00:00:00,NAA8,17916.0,0-15
4078,U001,0200769623,WAL-MAR llc,2020-03-29 02:33:10.375000,2020.0,1930577235.0,2020-02-27 00:00:00,2020-03-13 00:00:00,2020-02-27 00:00:00,NAH4,7536.5,16-30
4079,U001,0200769623,WAL-MAR in,2020-04-24 07:59:21.375000,2020.0,1930670989.0,2020-03-20 00:00:00,2020-04-04 00:00:00,2020-03-20 00:00:00,NAH4,1898.2,16-30
4080,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4081,U001,0200769623,WAL-MAR systems,2020-04-22 04:17:41.125000,2020.0,1930672635.0,2020-03-20 00:00:00,2020-04-04 00:00:00,2020-03-20 00:00:00,NAH4,25333.87,16-30
4082,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4083,U001,0200769623,WAL-MAR corporation,2020-04-07 21:29:31.250000,2020.0,1930611440.0,2020-03-07 00:00:00,2020-03-22 00:00:00,2020-03-07 00:00:00,NAH4,21088.3,16-30
4084,U001,200769623,WAL-MAR in,2020-06-09 21:58:17.875000,2020.0,1930874183.0,2020-05-09 00:00:00,2020-05-24 00:00:00,2020-05-09 00:00:00,NAH4,12867.79,16-30
4085,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4086,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4087,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4088,U001,0200769623,WAL-MAR us,2020-05-07 14:28:55.500000,2020.0,1930720100.0,2020-03-31 00:00:00,2020-04-15 00:00:00,2020-03-31 00:00:00,NAH4,31818.94,16-30
4089,U001,0200020431,DEC systems,2020-04-16 13:34:33,2020.0,1930676083.0,2020-03-20 00:00:00,2020-04-08 00:00:00,2020-03-16 00:00:00,NAM4,375.66,0-15
4090,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4091,U001,0200769623,WAL-MAR co,2020-04-26 21:23:16,2020.0,1930718335.0,2020-03-29 00:00:00,2020-04-13 00:00:00,2020-03-29 00:00:00,NAH4,40122.83,0-15
4092,U001,0200231309,SHERWO ,2020-03-27 13:33:45.234375,2020.0,1930637248.0,2020-03-11 00:00:00,2020-03-26 00:00:00,2020-03-11 00:00:00,NAA8,16329.53,0-15
4093,U001,0200780825,SYSCO FO foundation,2020-04-09 12:35:38.656250,2020.0,1930671367.0,2020-03-20 00:00:00,2020-04-04 00:00:00,2020-03-20 00:00:00,NAA8,4956.15,0-15
4094,U001,0200793568,SUPE corporation,2020-04-20 08:07:17.781250,2020.0,1930727069.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAA8,249.58,0-15
4095,U001,0200706844,WINC in,2020-06-06 07:04:03.250000,2020.0,1930813787.0,2020-04-22 00:00:00,2020-05-07 00:00:00,2020-04-22 00:00:00,NAA8,4034.52,31-45
4096,U001,0200744019,TARG corp,2020-04-02 18:38:02.500000,2020.0,1930653783.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAA8,1823.2,0-15
4097,U001,0200759082,INGL in,2020-05-15 00:31:47.375000,2020.0,1930825844.0,2020-04-24 00:00:00,2020-05-09 00:00:00,2020-04-24 00:00:00,NAA8,86845.86,0-15
4098,U001,0200726979,BJ'S  associates,2020-04-28 18:38:42.781250,2020.0,1930779784.0,2020-04-12 00:00:00,2020-04-27 00:00:00,2020-04-12 00:00:00,NAA8,15467.14,0-15
4099,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4100,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4101,U001,200769623,WAL-MAR ,2020-06-06 06:20:41.875000,2020.0,1930892043.0,2020-05-12 00:00:00,2020-05-27 00:00:00,2020-05-12 00:00:00,NAH4,6640.59,0-15
4102,U001,0200769623,WAL-MAR co,2020-04-04 17:58:09.875000,2020.0,1930589664.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAH4,1451.69,16-30
4103,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4104,U001,0200744019,TARG associates,2020-04-17 16:38:21.750000,2020.0,1930717588.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAA8,12577.41,0-15
4105,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4106,U001,0200769623,WAL-MAR in,2020-04-28 03:38:16,2020.0,1930715045.0,2020-03-28 00:00:00,2020-04-12 00:00:00,2020-03-28 00:00:00,NAH4,31762.56,16-30
4107,U001,0200778998,CE in,2020-03-14 00:49:18.054687500,2020.0,1930575399.0,2020-02-27 00:00:00,2020-03-13 00:00:00,2020-02-27 00:00:00,NAA8,52898.48,0-15
4108,U001,0200455322,PEA co,2020-05-13 06:48:13.468750,2020.0,1930768953.0,2020-04-10 00:00:00,2020-05-10 00:00:00,2020-04-10 00:00:00,NAD5,71136.24,0-15
4109,U001,0200704045,RA ,2020-04-25 23:47:33.093750,2020.0,1930766815.0,2020-04-09 00:00:00,2020-04-24 00:00:00,2020-04-09 00:00:00,NAA8,17283.51,0-15
4110,U001,0200769623,WAL-MAR ,2020-05-10 06:12:50.375000,2020.0,1930772655.0,2020-04-15 00:00:00,2020-04-30 00:00:00,2020-04-15 00:00:00,NAH4,15185.06,0-15
4111,U001,0200769623,WAL-MAR associates,2020-03-30 20:42:40.062500,2020.0,1930610485.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAH4,63806.32,0-15
4112,U001,0200762950,HAR in,2020-04-09 01:31:57.360839844,2020.0,1930700493.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAA8,17361.8,0-15
4113,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4114,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4115,U001,200769623,WAL-MAR associates,2020-06-03 16:26:15.375000,2020.0,1930883077.0,2020-05-09 00:00:00,2020-05-24 00:00:00,2020-05-09 00:00:00,NAH4,32884.18,0-15
4116,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4117,U001,0100036538,DENVER llc,2020-05-29 01:46:45.625000,2020.0,1930818194.0,2020-04-28 00:00:00,2020-05-13 00:00:00,2020-04-28 00:00:00,NAA8,1452.0,16-30
4118,U001,0200769623,WAL-MAR us,2020-06-01 23:56:25.750000,2020.0,1930808611.0,2020-04-21 00:00:00,2020-05-06 00:00:00,2020-04-21 00:00:00,NAH4,1983.35,16-30
4119,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4120,U001,0200744019,TARG foundation,2020-04-28 13:02:02.531250,2020.0,1930762775.0,2020-04-10 00:00:00,2020-04-25 00:00:00,2020-04-10 00:00:00,NAA8,2890.84,0-15
4121,U001,0200435191,C& foundation,2020-05-22 08:26:37.750000,2020.0,1930570812.0,2020-03-04 00:00:00,2020-05-08 00:00:00,2020-03-04 00:00:00,NAGD,8164.91,0-15
4122,U001,0200704858,WAKE us,2020-04-24 08:21:03.398437500,2020.0,1930753462.0,2020-04-08 00:00:00,2020-04-23 00:00:00,2020-04-08 00:00:00,NAA8,131224.6,0-15
4123,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4124,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4125,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4126,U001,200936373,SUPE corp,2020-05-16 08:06:22.121093750,2020.0,1930838518.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAA8,119927.91,0-15
4127,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4128,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4129,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4130,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4131,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4132,U001,0200820380,SMITH'S ,2020-05-20 03:39:29.604492188,2020.0,1930857261.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAA8,58204.46,0-15
4133,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4134,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4135,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4136,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4137,U001,0200769623,WAL-MAR co,2020-04-26 21:42:32.625000,2020.0,1930691840.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAH4,47.28,16-30
4138,U001,200152991,JET corporation,2020-04-02 13:53:03.765625,2020.0,1930662065.0,2020-03-17 00:00:00,2020-04-01 00:00:00,2020-03-17 00:00:00,NAA8,900.29,0-15
4139,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4140,U001,0200759878,SA associates,2020-03-19 12:16:47.062500,2020.0,1930586261.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAH4,13976.95,0-15
4141,U001,0200769623,WAL-MAR trust,2020-04-07 00:55:52.625000,2020.0,1930593006.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAH4,68964.07,16-30
4142,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4143,CA02,0140105508,DOLLARA co,2020-04-01 11:15:51.875000,2020.0,2960617990.0,2020-03-03 00:00:00,2020-03-16 00:00:00,2020-03-06 00:00:00,CA10,12344.003,16-30
4144,U001,0200772670,ASSOCIAT us,2020-04-25 19:32:37.437500,2020.0,1930773266.0,2020-04-09 00:00:00,2020-04-24 00:00:00,2020-04-09 00:00:00,NAU5,19250.04,0-15
4145,U001,0200769623,WAL-MAR ,2020-05-31 13:23:59.437500,2020.0,1930862442.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAH4,6083.79,0-15
4146,U001,0200769623,WAL-MAR co,2020-05-15 14:58:52,2020.0,1930781746.0,2020-04-14 00:00:00,2020-04-29 00:00:00,2020-04-14 00:00:00,NAH4,21952.86,16-30
4147,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4148,U001,0200769623,WAL-MAR corp,2020-05-29 05:27:36,2020.0,1930821827.0,2020-04-24 00:00:00,2020-05-09 00:00:00,2020-04-24 00:00:00,NAH4,10476.93,16-30
4149,U001,0200769623,WAL-MAR corporation,2020-05-26 07:39:05.750000,2020.0,1930825689.0,2020-04-25 00:00:00,2020-05-10 00:00:00,2020-04-25 00:00:00,NAH4,24935.97,16-30
4150,U001,0200759878,SA corp,2020-03-25 19:14:06.179687500,2020.0,1930637512.0,2020-03-10 00:00:00,2020-03-25 00:00:00,2020-03-10 00:00:00,NAH4,21496.19,0-15
4151,U001,0200769623,WAL-MAR trust,2020-04-10 17:10:30.625000,2020.0,1930624289.0,2020-03-09 00:00:00,2020-03-24 00:00:00,2020-03-09 00:00:00,NAH4,37242.01,16-30
4152,U001,0200726979,BJ'S  ,2020-05-09 06:45:04.812500,2020.0,1930800367.0,2020-04-18 00:00:00,2020-05-03 00:00:00,2020-04-18 00:00:00,NAA8,107.26,0-15
4153,U001,0200769623,WAL-MAR trust,2020-04-29 09:36:35.375000,2020.0,1930682053.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAH4,6805.17,16-30
4154,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4155,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4156,CA02,0140105785,SHOPPE corporation,2020-03-31 07:12:56,2020.0,2960619664.0,2020-03-09 00:00:00,2020-03-27 00:00:00,2020-03-17 00:00:00,CA10,98315.29400000001,0-15
4157,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4158,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4159,U001,0200769623,WAL-MAR llc,2020-04-21 01:03:55.625000,2020.0,1930687927.0,2020-03-23 00:00:00,2020-04-07 00:00:00,2020-03-23 00:00:00,NAH4,43911.96,0-15
4160,U001,0200418007,AM co,2020-04-03 13:12:57.824218750,2020.0,1930654315.0,2020-03-19 00:00:00,2020-04-03 00:00:00,2020-03-19 00:00:00,NAA8,5360.6,0-15
4161,U001,0200739534,OK trust,2020-04-29 12:55:57.171875,2020.0,1930780062.0,2020-04-13 00:00:00,2020-04-28 00:00:00,2020-04-13 00:00:00,NAA8,24793.44,0-15
4162,U001,0200769623,WAL-MAR trust,2020-06-01 05:19:13.375000,2020.0,1930837606.0,2020-04-29 00:00:00,2020-05-14 00:00:00,2020-04-29 00:00:00,NAH4,4967.36,16-30
4163,U001,0200707822,PUBLI systems,2020-04-16 12:47:53.140625,2020.0,1930715913.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAA8,58491.28,0-15
4164,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4165,U001,0200769623,WAL-MAR corp,2020-05-06 14:56:33.250000,2020.0,1930750675.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAH4,3703.19,16-30
4166,U001,0200744019,TARG co,2020-03-20 01:37:55.757812500,2020.0,1930599326.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAA8,85395.35,0-15
4167,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4168,U001,0200711029,WEGMAN foundation,2020-04-08 17:18:38,2020.0,1930564675.0,2020-02-27 00:00:00,2020-03-13 00:00:00,2020-02-27 00:00:00,NAA8,7532.37,16-30
4169,U001,0100000222,SMITHFIE foundation,2020-05-03 00:26:38.250000,2020.0,1930698399.0,2020-03-26 00:00:00,2020-04-10 00:00:00,2020-03-26 00:00:00,NAA8,65103.19,16-30
4170,U001,0100031704,DELHAIZE foundation,2020-05-06 10:12:35.164062500,2020.0,1930801350.0,2020-04-20 00:00:00,2020-05-05 00:00:00,2020-04-20 00:00:00,NAA8,43134.23,0-15
4171,U001,0200744019,TARG llc,2020-05-12 21:46:13.125000,2020.0,1930822729.0,2020-04-24 00:00:00,2020-05-09 00:00:00,2020-04-24 00:00:00,NAA8,25294.01,0-15
4172,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4173,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4174,U001,0200769623,WAL-MAR corp,2020-05-21 05:31:58.875000,2020.0,1930795586.0,2020-04-17 00:00:00,2020-05-02 00:00:00,2020-04-17 00:00:00,NAH4,3690.13,16-30
4175,U001,0200769623,WAL-MAR llc,2020-06-01 15:29:40.625000,2020.0,1930844891.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAH4,17011.51,16-30
4176,U001,0200794332,COST llc,2020-05-08 00:34:59.703125,2020.0,1930800719.0,2020-04-20 00:00:00,2020-05-05 00:00:00,2020-04-20 00:00:00,NAAX,1959.21,0-15
4177,U001,0200744019,TARG foundation,2020-05-15 22:00:25.812500,2020.0,1930818810.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAA8,4395.33,0-15
4178,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4179,U001,0200508557,FOODL corporation,2020-05-20 11:54:37.222656250,2020.0,1930832794.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAA8,2970.73,0-15
4180,U001,0200769623,WAL-MAR corporation,2020-04-20 07:41:51,2020.0,1930660408.0,2020-03-17 00:00:00,2020-04-01 00:00:00,2020-03-17 00:00:00,NAH4,1991.84,16-30
4181,U001,0200769623,WAL-MAR corporation,2020-05-06 17:06:25.375000,2020.0,1930745651.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAH4,1915.22,16-30
4182,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4183,CA02,0140106408,WAL-M systems,2020-04-23 12:21:06,2020.0,2960623514.0,2020-03-24 00:00:00,2020-04-04 00:00:00,2020-03-25 00:00:00,CA10,72971.752,16-30
4184,U001,0200769623,WAL-MAR associates,2020-05-25 02:20:24.625000,2020.0,1930829362.0,2020-04-26 00:00:00,2020-05-11 00:00:00,2020-04-26 00:00:00,NAH4,2169.37,0-15
4185,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4186,CA02,0140105847,GORDON F trust,2020-03-16 20:16:41.750000,2020.0,2960616767.0,2020-03-02 00:00:00,2020-03-13 00:00:00,2020-03-03 00:00:00,CA10,20375.04,0-15
4187,U001,0200744019,TARG in,2020-04-12 21:46:13.125000,2020.0,1930690548.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAA8,24221.96,0-15
4188,U001,0200744019,TARG trust,2020-04-26 15:19:26.125000,2020.0,1930739878.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAA8,291.69,0-15
4189,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4190,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4191,U001,0200759878,SA systems,2020-05-16 13:50:34.562500,2020.0,1930837789.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAH4,14235.87,0-15
4192,U001,0200769623,WAL-MAR co,2020-04-06 22:04:31.625000,2020.0,1930611610.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAH4,3611.88,16-30
4193,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4194,U001,200775660,EB trust,2020-04-12 10:38:05.250000,2020.0,1930686983.0,2020-03-23 00:00:00,2020-04-07 00:00:00,2020-03-23 00:00:00,NAA8,113962.89,0-15
4195,CA02,0140104440,SO llc,2020-04-22 23:09:54.406250,2020.0,2960626020.0,2020-04-03 00:00:00,2020-04-18 00:00:00,2020-04-08 00:00:00,CA10,16574.593,0-15
4196,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4197,U001,0200769623,WAL-MAR corporation,2020-04-05 17:46:39.625000,2020.0,1930606115.0,2020-03-05 00:00:00,2020-03-20 00:00:00,2020-03-05 00:00:00,NAH4,33686.06,16-30
4198,U001,0200769623,WAL-MAR associates,2020-04-12 20:19:44.125000,2020.0,1930675167.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAH4,47115.9,0-15
4199,U001,0200769623,WAL-MAR llc,2020-04-16 02:22:27,2020.0,1930655124.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAH4,21418.78,16-30
4200,U001,200769623,WAL-MAR trust,2020-06-13 23:25:32.750000,2020.0,1930883874.0,2020-05-10 00:00:00,2020-05-25 00:00:00,2020-05-10 00:00:00,NAH4,11036.94,16-30
4201,U001,0200704858,WAKE us,2020-05-13 11:22:23.125000,2020.0,1930813217.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAA8,17464.47,0-15
4202,U001,0200769623,WAL-MAR associates,2020-04-28 01:22:12.187500,2020.0,1930739464.0,2020-04-04 00:00:00,2020-04-19 00:00:00,2020-04-04 00:00:00,NAH4,111054.25,0-15
4203,U001,0200763814,SYSCO F ,2020-04-25 22:24:18.281250,2020.0,1930772508.0,2020-04-09 00:00:00,2020-04-24 00:00:00,2020-04-09 00:00:00,NAA8,6394.96,0-15
4204,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4205,U001,0200769623,WAL-MAR trust,2020-05-15 16:00:35.375000,2020.0,1930775775.0,2020-04-11 00:00:00,2020-04-26 00:00:00,2020-04-11 00:00:00,NAH4,7040.71,16-30
4206,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4207,U001,0200769623,WAL-MAR foundation,2020-06-07 02:15:11.375000,2020.0,1930861093.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAH4,3270.04,16-30
4208,U001,0200759878,SA foundation,2020-05-15 00:18:45.756347656,2020.0,1930833495.0,2020-04-30 00:00:00,2020-05-15 00:00:00,2020-04-30 00:00:00,NAH4,14257.41,0-15
4209,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4210,U001,0200706844,WINC in,2020-04-26 01:22:22.500000,2020.0,1930651195.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAA8,11425.98,16-30
4211,U001,0200712105,WALG us,2020-05-03 13:14:25.750000,2020.0,1930692616.0,2020-03-24 00:00:00,2020-04-08 00:00:00,2020-03-24 00:00:00,NAA8,103874.96,16-30
4212,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4213,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4214,CA02,140106408,WAL-M corp,2020-06-01 17:34:26.750000,2020.0,2960632351.0,2020-05-03 00:00:00,2020-05-13 00:00:00,2020-05-03 00:00:00,CA10,43565.186,16-30
4215,U001,0200769623,WAL-MAR foundation,2020-05-31 12:23:08.250000,2020.0,1930826917.0,2020-04-26 00:00:00,2020-05-11 00:00:00,2020-04-26 00:00:00,NAH4,1193.42,16-30
4216,U001,0200762301,C&S WH llc,2020-04-26 10:38:28.898437500,2020.0,1930776650.0,2020-04-11 00:00:00,2020-04-26 00:00:00,2020-04-11 00:00:00,NAC6,280.25,0-15
4217,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4218,U001,200769623,WAL-MAR in,2020-05-10 21:58:17.875000,2020.0,1930759190.0,2020-04-09 00:00:00,2020-04-24 00:00:00,2020-04-09 00:00:00,NAH4,14114.83,16-30
4219,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4220,U001,200769623,WAL-MAR foundation,2020-04-19 05:51:49.250000,2020.0,1930683396.0,2020-03-21 00:00:00,2020-04-05 00:00:00,2020-03-21 00:00:00,NAH4,59857.62,0-15
4221,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
4222,U001,0200759878,SA corporation,2020-03-15 00:18:45.756347656,2020.0,1930581172.0,2020-02-29 00:00:00,2020-03-15 00:00:00,2020-02-29 00:00:00,NAH4,34732.9,0-15
4223,U001,0200769623,WAL-MAR associates,2020-04-06 20:54:05.937500,2020.0,1930651140.0,2020-03-14 00:00:00,2020-03-29 00:00:00,2020-03-14 00:00:00,NAH4,449.43,0-15
4224,U001,0200769623,WAL-MAR in,2020-05-02 16:34:46.250000,2020.0,1930724590.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAH4,17025.11,16-30
4225,U001,0200744019,TARG associates,2020-05-02 05:35:58.812500,2020.0,1930783045.0,2020-04-14 00:00:00,2020-04-29 00:00:00,2020-04-14 00:00:00,NAA8,864.94,0-15
